Qwen 3 1.7B dense																						wandb 6hrpz2d5	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-1.7B/snapshots/70d244cc86ccca08cf5af4e1e306ecf908b1ad5e	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/6hrpz2d5
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	37.35	64.8	25.0	5.26	7924	7.58	68.18	64.29	13933	31.24	35.3	19.52	7606	7.46	74.25	0	27528	75.66	11.3	3.67	3563	44.79
1	38.24	64.4	28.0	7.47	8135	10.1	63.64	62.26	13557	32.9	34.38	17.97	7663	9.33	74.63	0	27624	74.45	11.68	3.63	3588	45.27
42	37.35	65.4	23.8	5.49	7948	8.08	67.17	68.63	13697	29.76	35.49	17.86	7714	7.46	70.52	0	26948	76.04	11.14	3.65	3552	44.67
mean	37.64	64.87	25.6	6.08	8002	8.59	66.33	65.06	13729	31.3	35.06	18.45	7661	8.08	73.13	0.0	27367	75.39	11.37	3.65	3568	44.91
std	0.51	0.5	2.16	1.21	116	1.34	2.39	3.25	190	1.57	0.59	0.93	54	1.08	2.27	0.0	366	0.83	0.27	0.02	19	0.32
																						
Qwen 3 1.7B s60 Ours																						wandb yee9525e	cosmos1030/gmp-kd3e-1-s60pct-lr5e-5_20260902_173413	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/yee9525e
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	60.2	29.6	7.38	7884	-	-	-	-	29.39	45.66	27.73	8810	1.49	85.07	0	29838	75.59	11.6	3.58	3155	41.67
1	-	62.4	27.4	7.69	7611	-	-	-	-	26.99	49.35	27.72	9301	2.24	83.96	0	29153	76.27	10.92	3.27	3072	41.97
42	-	60.2	28.8	6.23	8065	-	-	-	-	25.32	46.58	29.38	8931	2.99	85.45	0	29815	75.66	11.75	3.67	3136	41.04
mean	-	60.93	28.6	7.1	7853	-	-	-	-	27.23	47.2	28.28	9014	2.24	84.83	0.0	29602	75.84	11.42	3.51	3121	41.56
std	-	1.27	1.11	0.77	229	-	-	-	-	2.04	1.92	0.96	256	0.75	0.78	0.0	389	0.37	0.44	0.21	44	0.47
																						
Qwen 3 1.7B s60 Ours w/o OPD (0.5/0.5/0)																						wandb p6wbr5vh	cosmos1030/gmp-kd5e-1-s60pct-lr5e-5_20260916_225506	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/p6wbr5vh
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	34.64	61.8	27.4	6.36	7706	16.16	48.48	45.76	12140	19.78	56.01	36.31	10217	1.87	89.18	0	30165	73.62	11.68	3.96	3166	39.27
1	35.97	63.4	25.4	3.94	7639	15.66	45.96	52.31	12095	24.21	53.23	32.82	9849	1.12	86.57	0	30314	75.44	11.07	3.12	3190	41.04
42	34.81	62.0	27.0	4.32	7731	15.66	50.51	45.61	12244	20.7	53.05	33.73	9750	1.49	86.94	0	30072	74.22	12.51	3.45	3216	39.6
mean	35.14	62.4	26.6	4.87	7692	15.82	48.32	47.89	12160	21.57	54.1	34.29	9939	1.49	87.56	0.0	30183	74.43	11.75	3.51	3190	39.97
std	0.72	0.87	1.06	1.3	48	0.29	2.28	3.82	76	2.34	1.66	1.81	246	0.37	1.41	0.0	122	0.93	0.72	0.42	25	0.94
																						
Qwen 3 1.7B s70 SparseGPT																						wandb l8vhz473	cosmos1030/sparsegpt-qwen3-1.7b-s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/l8vhz473
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
